transaction_id,customer_id,catagory,quantity,price_per_unit,total_spend,transaction_date,year,month,day
3782657,CUST_15,Electric household essentials,5,29,145.0,2025-01-03,2025,1,3
3782741,CUST_15,Electric household essentials,4,38,152.0,2024-11-24,2024,11,24
3784155,CUST_19,Patisserie,7,22,150.5,2022-08-03,2022,8,3
3784506,CUST_11,Butchers,2,7,13.0,2024-02-03,2024,2,3
3784837,CUST_16,Butchers,1,38,38.0,2024-06-06,2024,6,6
3785882,CUST_17,Electric household essentials,6,29,174.0,2022-01-15,2022,1,15
3786390,CUST_15,Electric household essentials,6,11,66.0,2022-06-19,2022,6,19
3786853,CUST_20,Patisserie,1,32,32.0,2024-02-22,2024,2,22
3788122,CUST_24,Milk Products,7,32,224.0,2024-12-24,2024,12,24
3789480,CUST_10,Food,6,41,246.0,2022-10-10,2022,10,10
3789551,CUST_10,Electric household essentials,9,34,301.5,2024-04-14,2024,4,14
3789637,CUST_20,Beverages,4,34,134.0,2024-02-04,2024,2,4
3791096,CUST_20,Patisserie,3,17,51.0,2024-08-30,2024,8,30
3791514,CUST_16,Patisserie,2,10,19.0,2023-01-08,2023,1,8
3792062,CUST_14,Butchers,10,34,335.0,2024-06-17,2024,6,17
3792534,CUST_06,Patisserie,6,17,102.0,2023-09-08,2023,9,8
3792920,CUST_17,Computers and electric accessories,5,16,77.5,2024-03-08,2024,3,8
3794243,CUST_20,Milk Products,6,16,93.0,2023-11-18,2023,11,18
3794593,CUST_02,Butchers,8,11,88.0,2023-08-18,2023,8,18
3794692,CUST_08,Computers and electric accessories,3,19,55.5,2024-10-18,2024,10,18
3794764,CUST_17,Butchers,8,35,280.0,2023-09-14,2023,9,14
3795064,CUST_06,Food,6,25,147.0,2023-09-27,2023,9,27
3795673,CUST_14,Butchers,7,11,77.0,2024-02-02,2024,2,2
3795800,CUST_11,Milk Products,10,29,290.0,2023-10-02,2023,10,2
3798658,CUST_25,Beverages,9,41,369.0,2024-02-24,2024,2,24
3798801,CUST_20,Milk Products,2,5,10.0,2022-03-01,2022,3,1
3800325,CUST_16,Computers and electric accessories,7,17,119.0,2023-08-30,2023,8,30
3800420,CUST_20,Electric household essentials,0,0,0.0,2023-12-14,2023,12,14
3800683,CUST_03,Furniture,7,13,87.5,2022-11-20,2022,11,20
3801711,CUST_17,Butchers,2,26,52.0,2023-05-13,2023,5,13
3802505,CUST_13,Beverages,3,10,28.5,2022-01-13,2022,1,13
3803930,CUST_23,Electric household essentials,5,37,182.5,2025-01-14,2025,1,14
3805794,CUST_05,Butchers,5,38,190.0,2024-08-29,2024,8,29
3806405,CUST_04,Patisserie,3,16,46.5,2024-03-08,2024,3,8
3807216,CUST_10,Butchers,3,38,114.0,2023-01-12,2023,1,12
3807303,CUST_03,Furniture,0,0,0.0,2022-10-08,2022,10,8
3809198,CUST_06,Beverages,8,29,232.0,2023-02-02,2023,2,2
3809776,CUST_25,Patisserie,3,32,96.0,2023-02-10,2023,2,10
3809804,CUST_06,Butchers,1,37,36.5,2022-02-11,2022,2,11
3810083,CUST_14,Milk Products,1,28,27.5,2022-05-11,2022,5,11
3810168,CUST_05,Patisserie,7,38,266.0,2022-09-22,2022,9,22
3811009,CUST_03,Beverages,5,37,182.5,2023-06-12,2023,6,12
3811015,CUST_24,Patisserie,0,0,0.0,2022-02-04,2022,2,4
3811380,CUST_23,Milk Products,9,32,288.0,2024-04-24,2024,4,24
3811791,CUST_11,Food,4,11,44.0,2023-01-22,2023,1,22
3812778,CUST_18,Milk Products,10,31,305.0,2022-03-06,2022,3,6
3812790,CUST_25,Butchers,9,34,301.5,2024-07-23,2024,7,23
3812949,CUST_17,Beverages,1,29,29.0,2023-07-07,2023,7,7
3813656,CUST_02,Beverages,1,28,27.5,2022-09-01,2022,9,1
3814482,CUST_23,Beverages,5,38,190.0,2024-12-27,2024,12,27
3816125,CUST_13,Patisserie,3,20,60.0,2024-10-02,2024,10,2
3816500,CUST_07,Food,8,8,64.0,2022-02-16,2022,2,16
3817044,CUST_17,Food,6,7,39.0,2023-02-21,2023,2,21
3818660,CUST_12,Food,4,22,86.0,2024-12-13,2024,12,13
3821059,CUST_25,Butchers,3,31,91.5,2023-09-21,2023,9,21
3821185,CUST_23,Computers and electric accessories,4,26,104.0,2024-09-11,2024,9,11
3822308,CUST_02,Electric household essentials,6,10,57.0,2024-05-06,2024,5,6
3822546,CUST_21,Furniture,7,16,108.5,2024-02-18,2024,2,18
3822751,CUST_21,Butchers,9,14,126.0,2024-03-04,2024,3,4
3823295,CUST_09,Patisserie,4,20,80.0,2022-01-23,2022,1,23
3823879,CUST_22,Food,10,17,170.0,2022-06-03,2022,6,3
3824826,CUST_25,Milk Products,9,28,247.5,2022-05-30,2022,5,30
3825785,CUST_12,Milk Products,4,32,128.0,2024-02-12,2024,2,12
3826429,CUST_22,Electric household essentials,9,13,112.5,2024-05-19,2024,5,19
3827138,CUST_01,Food,4,23,92.0,2023-08-11,2023,8,11
3827227,CUST_25,Milk Products,2,7,13.0,2022-05-14,2022,5,14
3827311,CUST_25,Milk Products,6,5,30.0,2023-07-17,2023,7,17
3827330,CUST_16,Computers and electric accessories,9,23,207.0,2022-02-24,2022,2,24
3827408,CUST_14,Food,6,8,48.0,2024-01-28,2024,1,28
3829487,CUST_11,Milk Products,6,32,192.0,2024-01-18,2024,1,18
3829639,CUST_20,Furniture,2,11,22.0,2022-03-29,2022,3,29
3831310,CUST_22,Patisserie,4,16,62.0,2023-01-12,2023,1,12
3831408,CUST_18,Milk Products,10,5,50.0,2022-02-11,2022,2,11
3831672,CUST_04,Food,7,5,35.0,2023-05-16,2023,5,16
3832393,CUST_04,Furniture,7,38,266.0,2023-08-11,2023,8,11
3832517,CUST_04,Butchers,2,29,58.0,2023-06-12,2023,6,12
3833011,CUST_10,Computers and electric accessories,4,22,86.0,2023-06-16,2023,6,16
3833413,CUST_02,Butchers,5,10,47.5,2023-03-20,2023,3,20
3834203,CUST_22,Computers and electric accessories,6,37,219.0,2023-06-22,2023,6,22
3834320,CUST_18,Beverages,0,0,0.0,2022-11-08,2022,11,8
3835641,CUST_16,Butchers,3,34,100.5,2022-08-16,2022,8,16
3836435,CUST_09,Electric household essentials,10,29,290.0,2023-12-23,2023,12,23
3836955,CUST_05,Milk Products,5,37,182.5,2024-11-21,2024,11,21
3838117,CUST_13,Butchers,4,11,44.0,2022-11-16,2022,11,16
3838395,CUST_20,Furniture,8,14,112.0,2023-08-27,2023,8,27
3838434,CUST_13,Food,0,0,0.0,2022-01-26,2022,1,26
3839216,CUST_04,Food,4,16,62.0,2024-07-11,2024,7,11
3839456,CUST_20,Furniture,10,40,395.0,2025-01-10,2025,1,10
3839676,CUST_09,Milk Products,7,23,161.0,2024-11-06,2024,11,6
3839719,CUST_01,Furniture,5,16,77.5,2022-05-10,2022,5,10
3840023,CUST_24,Patisserie,4,22,86.0,2022-04-06,2022,4,6
3840199,CUST_15,Beverages,10,20,200.0,2023-10-15,2023,10,15
3840387,CUST_19,Beverages,5,14,70.0,2024-12-29,2024,12,29
3841382,CUST_13,Patisserie,4,38,152.0,2022-08-02,2022,8,2
3841423,CUST_22,Food,4,19,74.0,2023-07-03,2023,7,3
3841425,CUST_24,Milk Products,6,16,93.0,2024-10-01,2024,10,1
3841567,CUST_24,Electric household essentials,8,16,124.0,2022-10-28,2022,10,28
3841708,CUST_23,Beverages,8,37,292.0,2023-03-23,2023,3,23
3842407,CUST_08,Furniture,8,11,88.0,2022-12-17,2022,12,17
3842430,CUST_19,Food,8,31,244.0,2023-03-04,2023,3,4
3843142,CUST_09,Furniture,5,11,55.0,2022-02-04,2022,2,4
3843440,CUST_20,Food,8,22,172.0,2024-05-02,2024,5,2
3843648,CUST_16,Electric household essentials,7,22,150.5,2022-05-18,2022,5,18
3845008,CUST_16,Electric household essentials,3,34,100.5,2024-06-05,2024,6,5
3845165,CUST_10,Computers and electric accessories,10,28,275.0,2022-11-21,2022,11,21
3846015,CUST_19,Electric household essentials,3,41,123.0,2024-08-22,2024,8,22
3846417,CUST_17,Beverages,2,17,34.0,2024-03-30,2024,3,30
3846767,CUST_07,Butchers,10,40,395.0,2022-08-24,2022,8,24
3846992,CUST_15,Computers and electric accessories,9,14,126.0,2023-12-11,2023,12,11
3847123,CUST_22,Butchers,10,22,215.0,2024-06-21,2024,6,21
3847395,CUST_19,Food,3,7,19.5,2023-06-20,2023,6,20
3849865,CUST_01,Furniture,7,22,150.5,2024-01-03,2024,1,3
3849990,CUST_08,Furniture,10,13,125.0,2022-01-27,2022,1,27
3851282,CUST_23,Milk Products,3,28,82.5,2023-08-13,2023,8,13
3852150,CUST_25,Milk Products,2,16,31.0,2024-08-23,2024,8,23
3852840,CUST_22,Furniture,2,20,40.0,2023-09-12,2023,9,12
3853013,CUST_04,Beverages,0,0,0.0,2023-07-28,2023,7,28
3854610,CUST_11,Food,4,10,38.0,2024-09-29,2024,9,29
3854731,CUST_03,Food,5,23,115.0,2025-01-01,2025,1,1
3854878,CUST_22,Butchers,10,29,290.0,2023-04-14,2023,4,14
3855536,CUST_04,Computers and electric accessories,10,41,410.0,2024-09-27,2024,9,27
3856063,CUST_18,Food,5,25,122.5,2023-11-25,2023,11,25
3856988,CUST_01,Computers and electric accessories,10,22,215.0,2022-09-17,2022,9,17
3857219,CUST_13,Electric household essentials,5,34,167.5,2022-01-21,2022,1,21
3858145,CUST_17,Furniture,3,35,105.0,2023-04-01,2023,4,1
3858239,CUST_23,Food,10,41,410.0,2022-09-08,2022,9,8
3858610,CUST_17,Patisserie,10,40,395.0,2024-05-15,2024,5,15
3858680,CUST_11,Electric household essentials,0,0,0.0,2023-03-16,2023,3,16
3861764,CUST_09,Milk Products,8,31,244.0,2023-08-29,2023,8,29
3861803,CUST_13,Food,4,23,92.0,2023-01-04,2023,1,4
3864156,CUST_10,Butchers,8,22,172.0,2023-05-25,2023,5,25
3864173,CUST_08,Electric household essentials,5,23,115.0,2023-12-06,2023,12,6
3865377,CUST_18,Patisserie,4,26,104.0,2023-12-13,2023,12,13
3865439,CUST_12,Milk Products,8,16,124.0,2024-05-04,2024,5,4
3866783,CUST_12,Food,3,41,123.0,2022-03-27,2022,3,27
3867607,CUST_19,Furniture,3,34,100.5,2023-05-10,2023,5,10
3867637,CUST_10,Furniture,5,20,100.0,2022-11-27,2022,11,27
3867722,CUST_06,Furniture,1,20,20.0,2024-12-02,2024,12,2
3868257,CUST_06,Electric household essentials,10,31,305.0,2022-11-03,2022,11,3
3868370,CUST_10,Electric household essentials,3,23,69.0,2024-02-07,2024,2,7
3869190,CUST_10,Electric household essentials,7,10,66.5,2024-07-21,2024,7,21
3869362,CUST_14,Patisserie,8,34,268.0,2022-01-28,2022,1,28
3869371,CUST_03,Furniture,3,5,15.0,2022-02-13,2022,2,13
3870638,CUST_20,Beverages,5,16,77.5,2025-01-10,2025,1,10
3871295,CUST_18,Milk Products,4,29,116.0,2022-01-02,2022,1,2
3871513,CUST_15,Patisserie,8,20,160.0,2024-07-12,2024,7,12
3871665,CUST_11,Patisserie,8,23,184.0,2023-02-09,2023,2,9
3873648,CUST_12,Butchers,4,37,146.0,2022-12-09,2022,12,9
3874098,CUST_18,Milk Products,3,8,24.0,2023-01-08,2023,1,8
3875311,CUST_13,Food,2,20,40.0,2023-07-24,2023,7,24
3875506,CUST_07,Beverages,6,32,192.0,2023-05-10,2023,5,10
3875894,CUST_03,Butchers,9,34,301.5,2023-02-16,2023,2,16
3876549,CUST_03,Computers and electric accessories,7,34,234.5,2022-07-21,2022,7,21
3876653,CUST_23,Computers and electric accessories,7,14,98.0,2024-07-06,2024,7,6
3876726,CUST_05,Electric household essentials,2,17,34.0,2024-10-08,2024,10,8
3876992,CUST_15,Milk Products,2,32,64.0,2023-04-26,2023,4,26
3878663,CUST_11,Patisserie,3,19,55.5,2024-03-31,2024,3,31
3878711,CUST_21,Beverages,5,37,182.5,2022-07-22,2022,7,22
3878879,CUST_03,Computers and electric accessories,9,32,288.0,2022-01-22,2022,1,22
3879677,CUST_14,Food,6,25,147.0,2022-04-24,2022,4,24
3880353,CUST_10,Beverages,8,7,52.0,2024-06-06,2024,6,6
3881126,CUST_23,Food,7,34,234.5,2022-08-14,2022,8,14
3881781,CUST_04,Food,6,28,165.0,2024-07-01,2024,7,1
3882852,CUST_07,Milk Products,2,14,28.0,2023-02-24,2023,2,24
3882897,CUST_14,Butchers,9,29,261.0,2024-04-12,2024,4,12
3883063,CUST_23,Furniture,2,13,25.0,2024-11-15,2024,11,15
3883115,CUST_11,Electric household essentials,3,38,114.0,2024-10-20,2024,10,20
3884360,CUST_05,Furniture,9,29,261.0,2022-01-10,2022,1,10
3886696,CUST_01,Electric household essentials,9,17,153.0,2024-12-18,2024,12,18
3887687,CUST_13,Electric household essentials,5,34,167.5,2023-06-07,2023,6,7
3887868,CUST_25,Milk Products,2,35,70.0,2024-11-22,2024,11,22
3888332,CUST_09,Computers and electric accessories,3,41,123.0,2024-08-07,2024,8,7
3888352,CUST_20,Milk Products,4,20,80.0,2024-06-25,2024,6,25
3890213,CUST_21,Food,9,22,193.5,2023-04-26,2023,4,26
3890522,CUST_08,Butchers,6,20,120.0,2023-02-15,2023,2,15
3892123,CUST_20,Beverages,7,25,171.5,2023-11-23,2023,11,23
3892749,CUST_19,Butchers,5,41,205.0,2024-01-21,2024,1,21
3892960,CUST_17,Beverages,9,25,220.5,2024-09-17,2024,9,17
3893340,CUST_05,Electric household essentials,5,32,160.0,2022-01-14,2022,1,14
3893429,CUST_21,Furniture,9,25,220.5,2023-12-17,2023,12,17
3894563,CUST_23,Food,3,20,60.0,2024-12-05,2024,12,5
3894802,CUST_08,Beverages,0,0,0.0,2023-04-10,2023,4,10
3895137,CUST_08,Beverages,4,14,56.0,2023-03-29,2023,3,29
3896731,CUST_17,Patisserie,3,5,15.0,2024-07-15,2024,7,15
3897143,CUST_07,Electric household essentials,8,19,148.0,2022-06-08,2022,6,8
3898046,CUST_15,Electric household essentials,8,26,208.0,2022-09-23,2022,9,23
3899797,CUST_24,Furniture,4,28,110.0,2024-08-08,2024,8,8
3900554,CUST_24,Beverages,5,41,205.0,2023-11-24,2023,11,24
3900703,CUST_08,Furniture,8,28,220.0,2022-09-20,2022,9,20
3902130,CUST_11,Food,7,22,150.5,2023-01-04,2023,1,4
3903796,CUST_03,Furniture,8,35,280.0,2023-10-26,2023,10,26
3904812,CUST_23,Beverages,9,26,234.0,2022-03-22,2022,3,22
3904911,CUST_01,Food,10,31,305.0,2024-02-14,2024,2,14
3905353,CUST_09,Furniture,2,13,25.0,2023-12-12,2023,12,12
3905417,CUST_12,Furniture,6,40,237.0,2024-04-14,2024,4,14
3907047,CUST_19,Beverages,2,32,64.0,2022-01-27,2022,1,27
3908189,CUST_11,Beverages,3,8,24.0,2023-05-18,2023,5,18
3909456,CUST_02,Milk Products,2,10,19.0,2024-06-11,2024,6,11
3909621,CUST_15,Patisserie,5,35,175.0,2022-11-27,2022,11,27
3909836,CUST_14,Patisserie,0,0,0.0,2023-03-02,2023,3,2
3910370,CUST_22,Beverages,2,25,49.0,2022-12-23,2022,12,23
3913187,CUST_11,Beverages,1,7,6.5,2024-04-11,2024,4,11
3915802,CUST_04,Electric household essentials,2,38,76.0,2023-01-12,2023,1,12
3918627,CUST_01,Milk Products,3,20,60.0,2022-02-11,2022,2,11
3918997,CUST_04,Milk Products,8,29,232.0,2023-04-29,2023,4,29
3919101,CUST_18,Milk Products,4,20,80.0,2022-05-22,2022,5,22
3919198,CUST_24,Patisserie,1,26,26.0,2022-10-12,2022,10,12
3919560,CUST_10,Computers and electric accessories,1,22,21.5,2022-07-19,2022,7,19
3922232,CUST_10,Furniture,10,16,155.0,2022-04-29,2022,4,29
3922319,CUST_17,Milk Products,8,11,88.0,2023-04-07,2023,4,7
3922622,CUST_19,Furniture,4,40,158.0,2022-03-03,2022,3,3
3922646,CUST_08,Electric household essentials,2,32,64.0,2023-07-27,2023,7,27
3923033,CUST_05,Electric household essentials,9,23,207.0,2024-12-22,2024,12,22
3923323,CUST_09,Milk Products,2,31,61.0,2024-08-08,2024,8,8
3923869,CUST_14,Furniture,4,16,62.0,2022-08-30,2022,8,30
3923907,CUST_20,Furniture,5,23,115.0,2023-10-08,2023,10,8
3924468,CUST_10,Milk Products,3,20,60.0,2024-09-21,2024,9,21
3925778,CUST_09,Furniture,6,40,237.0,2023-05-31,2023,5,31
3925839,CUST_05,Food,9,29,261.0,2024-04-03,2024,4,3
3926641,CUST_08,Patisserie,5,5,25.0,2024-06-07,2024,6,7
3927009,CUST_25,Butchers,3,41,123.0,2022-05-29,2022,5,29
3927468,CUST_01,Milk Products,5,28,137.5,2022-06-03,2022,6,3
3928142,CUST_01,Furniture,0,0,0.0,2025-01-05,2025,1,5
3928788,CUST_23,Food,8,25,196.0,2024-04-29,2024,4,29
3929063,CUST_19,Computers and electric accessories,9,25,220.5,2024-06-07,2024,6,7
3929069,CUST_19,Butchers,6,29,174.0,2023-10-07,2023,10,7
3929635,CUST_19,Butchers,10,34,335.0,2025-01-11,2025,1,11
3930213,CUST_22,Milk Products,3,13,37.5,2024-12-11,2024,12,11
3931564,CUST_21,Milk Products,2,8,16.0,2022-08-14,2022,8,14
3932434,CUST_15,Electric household essentials,3,7,19.5,2024-12-24,2024,12,24
3932445,CUST_05,Food,7,17,119.0,2022-12-22,2022,12,22
3932706,CUST_03,Computers and electric accessories,2,8,16.0,2024-10-19,2024,10,19
3933057,CUST_13,Butchers,7,13,87.5,2023-04-24,2023,4,24
3933685,CUST_09,Computers and electric accessories,10,34,335.0,2022-04-15,2022,4,15
3935581,CUST_07,Food,10,8,80.0,2024-05-13,2024,5,13
3937470,CUST_17,Computers and electric accessories,6,20,120.0,2023-09-04,2023,9,4
3937980,CUST_19,Milk Products,4,31,122.0,2024-12-16,2024,12,16
3939276,CUST_18,Furniture,2,41,82.0,2022-05-04,2022,5,4
3940160,CUST_13,Patisserie,8,16,124.0,2022-07-13,2022,7,13
3941354,CUST_22,Electric household essentials,2,41,82.0,2023-04-09,2023,4,9
3943092,CUST_15,Electric household essentials,6,37,219.0,2023-03-02,2023,3,2
3943267,CUST_13,Food,4,11,44.0,2023-11-21,2023,11,21
3943280,CUST_12,Electric household essentials,3,26,78.0,2023-11-26,2023,11,26
3943422,CUST_19,Patisserie,0,0,0.0,2024-12-09,2024,12,9
3943992,CUST_11,Butchers,3,11,33.0,2023-07-01,2023,7,1
3944336,CUST_15,Milk Products,1,23,23.0,2022-08-28,2022,8,28
3945230,CUST_15,Electric household essentials,2,16,31.0,2023-04-24,2023,4,24
3946745,CUST_06,Milk Products,2,38,76.0,2023-11-01,2023,11,1
3947387,CUST_17,Computers and electric accessories,7,10,66.5,2023-12-13,2023,12,13
3948601,CUST_04,Food,1,17,17.0,2024-01-22,2024,1,22
3948610,CUST_07,Furniture,0,0,0.0,2023-02-24,2023,2,24
3949704,CUST_22,Electric household essentials,9,35,315.0,2022-06-12,2022,6,12
3950585,CUST_18,Beverages,8,35,280.0,2023-02-14,2023,2,14
3951114,CUST_23,Beverages,5,25,122.5,2022-01-16,2022,1,16
3951413,CUST_04,Milk Products,6,34,201.0,2024-10-20,2024,10,20
3952040,CUST_06,Electric household essentials,5,37,182.5,2022-04-04,2022,4,4
3954012,CUST_02,Furniture,0,0,0.0,2024-05-29,2024,5,29
3954668,CUST_07,Food,6,22,129.0,2024-09-17,2024,9,17
3955193,CUST_04,Milk Products,6,35,210.0,2024-05-21,2024,5,21
3956995,CUST_17,Beverages,10,7,65.0,2024-10-14,2024,10,14
3957692,CUST_01,Computers and electric accessories,4,13,50.0,2024-07-31,2024,7,31
3957917,CUST_09,Milk Products,5,5,25.0,2022-10-17,2022,10,17
3958182,CUST_25,Food,8,23,184.0,2024-01-17,2024,1,17
3958510,CUST_10,Patisserie,3,22,64.5,2023-09-13,2023,9,13
3958528,CUST_08,Electric household essentials,1,17,17.0,2023-03-13,2023,3,13
3961088,CUST_04,Furniture,2,17,34.0,2023-03-23,2023,3,23
3961169,CUST_13,Furniture,8,35,280.0,2022-11-16,2022,11,16
3961196,CUST_16,Patisserie,4,10,38.0,2023-05-17,2023,5,17
3962481,CUST_13,Electric household essentials,3,22,64.5,2024-02-02,2024,2,2
3962622,CUST_20,Milk Products,5,20,100.0,2022-04-20,2022,4,20
3963107,CUST_13,Beverages,7,40,276.5,2023-12-20,2023,12,20
3964097,CUST_18,Furniture,1,38,38.0,2023-04-17,2023,4,17
3964623,CUST_22,Milk Products,0,0,0.0,2024-03-01,2024,3,1
3964699,CUST_15,Patisserie,0,0,0.0,2023-12-19,2023,12,19
3965941,CUST_06,Electric household essentials,2,40,79.0,2022-08-19,2022,8,19
3966470,CUST_15,Furniture,8,19,148.0,2022-07-24,2022,7,24
3966618,CUST_08,Furniture,4,20,80.0,2022-08-14,2022,8,14
3967043,CUST_06,Beverages,9,25,220.5,2024-12-26,2024,12,26
3968072,CUST_07,Patisserie,6,22,129.0,2024-11-19,2024,11,19
3968183,CUST_09,Computers and electric accessories,3,35,105.0,2022-04-10,2022,4,10
3968711,CUST_15,Food,7,23,161.0,2022-01-05,2022,1,5
3969038,CUST_20,Patisserie,4,20,80.0,2022-11-30,2022,11,30
3969448,CUST_23,Computers and electric accessories,9,26,234.0,2023-07-30,2023,7,30
3969761,CUST_03,Milk Products,1,32,32.0,2022-10-02,2022,10,2
3970556,CUST_07,Food,9,26,234.0,2023-10-04,2023,10,4
3971163,CUST_17,Butchers,9,5,45.0,2022-07-29,2022,7,29
3971462,CUST_20,Butchers,10,28,275.0,2024-03-23,2024,3,23
3971472,CUST_19,Furniture,9,22,193.5,2024-06-01,2024,6,1
3971751,CUST_05,Electric household essentials,8,17,136.0,2022-10-28,2022,10,28
3972307,CUST_12,Butchers,7,22,150.5,2023-10-18,2023,10,18
3972926,CUST_20,Computers and electric accessories,8,41,328.0,2022-10-11,2022,10,11
3974545,CUST_14,Food,10,20,200.0,2023-05-03,2023,5,3
3974668,CUST_24,Furniture,3,16,46.5,2024-03-22,2024,3,22
3975050,CUST_19,Patisserie,8,17,136.0,2024-09-29,2024,9,29
3975199,CUST_10,Furniture,1,11,11.0,2023-03-29,2023,3,29
3976812,CUST_23,Beverages,8,34,268.0,2022-12-22,2022,12,22
3978048,CUST_24,Electric household essentials,2,28,55.0,2024-04-26,2024,4,26
3978068,CUST_10,Food,1,35,35.0,2023-07-28,2023,7,28
3978170,CUST_24,Electric household essentials,3,5,15.0,2023-11-18,2023,11,18
3979567,CUST_15,Computers and electric accessories,2,19,37.0,2024-11-21,2024,11,21
3980976,CUST_03,Electric household essentials,2,34,67.0,2023-08-28,2023,8,28
3981959,CUST_02,Milk Products,9,5,45.0,2022-04-16,2022,4,16
3982286,CUST_06,Electric household essentials,4,31,122.0,2023-02-13,2023,2,13
3982982,CUST_05,Beverages,3,7,19.5,2022-11-25,2022,11,25
3984894,CUST_02,Milk Products,8,10,76.0,2024-08-02,2024,8,2
3985056,CUST_24,Computers and electric accessories,3,34,100.5,2023-06-28,2023,6,28
3985103,CUST_08,Food,2,29,58.0,2022-12-27,2022,12,27
3986838,CUST_21,Beverages,10,40,395.0,2024-02-04,2024,2,4
3986908,CUST_13,Food,4,10,38.0,2024-10-27,2024,10,27
3987229,CUST_25,Beverages,3,20,60.0,2023-02-11,2023,2,11
3987547,CUST_07,Milk Products,10,20,200.0,2022-10-03,2022,10,3
3988616,CUST_01,Butchers,0,0,0.0,2024-09-17,2024,9,17
3988639,CUST_07,Patisserie,7,19,129.5,2024-07-08,2024,7,8
3989112,CUST_16,Beverages,10,35,350.0,2024-05-17,2024,5,17
3989303,CUST_08,Patisserie,7,10,66.5,2022-07-21,2022,7,21
3992566,CUST_03,Beverages,8,32,256.0,2024-05-14,2024,5,14
3992626,CUST_11,Butchers,5,17,85.0,2022-08-30,2022,8,30
3993154,CUST_25,Computers and electric accessories,7,22,150.5,2022-07-07,2022,7,7
3993454,CUST_13,Beverages,3,37,109.5,2023-08-02,2023,8,2
3994212,CUST_16,Furniture,5,7,32.5,2022-08-06,2022,8,6
3994804,CUST_03,Furniture,1,34,33.5,2022-01-08,2022,1,8
3994914,CUST_13,Furniture,8,29,232.0,2022-05-03,2022,5,3
3994985,CUST_18,Milk Products,5,23,115.0,2024-02-02,2024,2,2
3995208,CUST_05,Food,0,0,0.0,2022-06-02,2022,6,2
3995449,CUST_25,Computers and electric accessories,10,26,260.0,2022-06-23,2022,6,23
3998952,CUST_18,Furniture,2,25,49.0,2023-12-12,2023,12,12
4000119,CUST_15,Food,2,11,22.0,2022-02-19,2022,2,19
4000635,CUST_02,Furniture,6,32,192.0,2023-12-16,2023,12,16
4002469,CUST_12,Furniture,1,17,17.0,2023-12-01,2023,12,1
4002530,CUST_14,Milk Products,1,22,21.5,2022-05-30,2022,5,30
4002627,CUST_01,Electric household essentials,10,23,230.0,2024-12-13,2024,12,13
4004092,CUST_15,Milk Products,3,10,28.5,2022-10-07,2022,10,7
4004210,CUST_07,Beverages,9,10,85.5,2022-03-06,2022,3,6
4004492,CUST_03,Milk Products,2,7,13.0,2025-01-15,2025,1,15
4004830,CUST_24,Food,7,11,77.0,2024-06-09,2024,6,9
4005159,CUST_23,Butchers,0,0,0.0,2023-07-09,2023,7,9
4005322,CUST_03,Butchers,2,41,82.0,2022-05-15,2022,5,15
4005697,CUST_09,Electric household essentials,1,37,36.5,2025-01-15,2025,1,15
4006298,CUST_15,Milk Products,8,37,292.0,2024-02-28,2024,2,28
4007615,CUST_18,Computers and electric accessories,7,19,129.5,2025-01-08,2025,1,8
4008120,CUST_08,Patisserie,1,22,21.5,2022-11-09,2022,11,9
4008428,CUST_07,Computers and electric accessories,1,19,18.5,2024-08-19,2024,8,19
4009414,CUST_03,Beverages,9,7,58.5,2022-08-12,2022,8,12
4011164,CUST_08,Food,2,34,67.0,2022-10-13,2022,10,13
4011197,CUST_06,Food,5,23,115.0,2023-03-02,2023,3,2
